01-01-2006,00:00,17,006003,900,   0.3,  88.3,9999.9,1008.0,  -2.0,  93.0,   0.0,9999.9,   0.0
01-01-2006,01:00,17,006003,900,   0.8, 149.8,9999.9,1007.0,  -2.0,  93.0,   0.0,9999.9,   0.0
01-01-2006,02:00,17,006003,900,   0.0,9999.9,9999.9,1007.0,  -2.0,  93.0,   0.0,9999.9,   0.0
01-01-2006,03:00,17,006003,900,   0.0,9999.9,9999.9,1007.0,  -2.0,  93.0,   0.0,9999.9,   0.0
01-01-2006,04:00,17,006003,900,   0.0,9999.9,9999.9,1006.0,  -2.0,  94.0,   0.0,9999.9,   0.0
01-01-2006,05:00,17,006003,900,   0.6, 164.4,9999.9,1005.0,  -1.9,  94.0,   0.0,9999.9,   0.0
01-01-2006,06:00,17,006003,900,   1.1, 205.6,9999.9,1005.0,  -1.8,  94.0,   0.0,9999.9,   0.0
01-01-2006,07:00,17,006003,900,   1.2, 182.5,9999.9,1005.0,  -1.6,  94.0,   0.0,9999.9,   0.0
01-01-2006,08:00,17,006003,900,   1.2, 187.6,9999.9,1006.0,  -1.4,  94.0,   0.0,9999.9,   0.0
01-01-2006,09:00,17,006003,900,   1.2, 196.8,9999.9,1005.0,  -0.9,  93.0,  69.0,9999.9,   0.0
01-01-2006,10:00,17,006003,900,   1.0, 180.5,9999.9,1005.0,  -0.6,  92.0, 128.0,9999.9,   0.0
01-01-2006,11:00,17,006003,900,   1.0, 243.3,9999.9,1004.0,  -0.5,  91.0, 113.0,9999.9,   0.0
01-01-2006,12:00,17,006003,900,   1.1, 227.1,9999.9,1003.0,  -0.2,  91.0, 111.0,9999.9,   0.0
01-01-2006,13:00,17,006003,900,   0.4, 227.1,9999.9,1003.0,  -0.1,  90.0, 156.0,9999.9,   0.0
01-01-2006,14:00,17,006003,900,   0.5, 254.7,9999.9,1002.0,   0.3,  89.0, 118.0,9999.9,   0.0
01-01-2006,15:00,17,006003,900,   0.6, 276.0,9999.9,1002.0,   0.4,  89.0, 100.0,9999.9,   0.0
01-01-2006,16:00,17,006003,900,   0.9, 276.7,9999.9,1002.0,  -0.3,  90.0,   0.0,9999.9,   0.0
01-01-2006,17:00,17,006003,900,   0.5,  96.9,9999.9,1002.0,  -1.4,  93.0,   0.0,9999.9,   0.0
01-01-2006,18:00,17,006003,900,   0.4, 190.2,9999.9,1002.0,  -2.3,  93.0,   0.0,9999.9,   0.0
01-01-2006,19:00,17,006003,900,   0.0,  66.0,9999.9,1002.0,  -2.9,  94.0,   0.0,9999.9,   0.0
01-01-2006,20:00,17,006003,900,   0.3, 166.5,9999.9,1002.0,  -3.3,  94.0,   0.0,9999.9,   0.0
01-01-2006,21:00,17,006003,900,   0.0,9999.9,9999.9,1003.0,  -4.2,  93.0,   0.0,9999.9,   0.0
01-01-2006,22:00,17,006003,900,   0.7, 187.0,9999.9,1003.0,  -4.5,  93.0,   0.0,9999.9,   0.0
