01-01-2008,00:00,17,006003,900,   3.1, 218.9,9999.9,1014.0,  -2.8,  99.0,   0.0,9999.9,   0.0
01-01-2008,01:00,17,006003,900,   3.6, 212.1,9999.9,1014.0,  -3.4,  99.0,   0.0,9999.9,   0.0
01-01-2008,02:00,17,006003,900,   2.8, 212.9,9999.9,1014.0,  -3.8,  99.0,   0.0,9999.9,   0.0
01-01-2008,03:00,17,006003,900,   3.0, 233.4,9999.9,1013.0,  -3.9,  97.0,   0.0,9999.9,   0.0
01-01-2008,04:00,17,006003,900,   2.9, 246.9,9999.9,1013.0,  -4.3,  96.0,   0.0,9999.9,   0.0
01-01-2008,05:00,17,006003,900,   2.4, 237.8,9999.9,1013.0,  -4.9,  95.0,   0.0,9999.9,   0.0
01-01-2008,06:00,17,006003,900,   2.8, 233.0,9999.9,1013.0,  -4.8,  95.0,   0.0,9999.9,   0.0
01-01-2008,07:00,17,006003,900,   2.6, 232.6,9999.9,1013.0,  -5.2,  95.0,   0.0,9999.9,   0.0
01-01-2008,08:00,17,006003,900,   3.1, 236.2,9999.9,1014.0,  -4.8,  95.0,  19.0,9999.9,   0.0
01-01-2008,09:00,17,006003,900,   2.9, 245.6,9999.9,1014.0,  -3.4,  97.0, 143.0,9999.9,   0.0
01-01-2008,10:00,17,006003,900,   3.0, 232.5,9999.9,1014.0,  -3.1,  97.0,  85.0,9999.9,   0.0
01-01-2008,11:00,17,006003,900,   2.6, 234.8,9999.9,1013.0,  -2.0,  97.0, 152.0,9999.9,   0.0
01-01-2008,12:00,17,006003,900,   2.4, 227.6,9999.9,1013.0,  -1.0,  96.0, 143.0,9999.9,   0.0
01-01-2008,13:00,17,006003,900,   1.7, 204.8,9999.9,1013.0,   1.0,  92.0, 352.0,9999.9,   0.0
01-01-2008,14:00,17,006003,900,   0.9, 162.2,9999.9,1013.0,   2.4,  90.0, 207.0,9999.9,   0.0
01-01-2008,15:00,17,006003,900,   0.0,9999.9,9999.9,1012.0,   0.7,  91.0,  37.0,9999.9,   0.0
01-01-2008,16:00,17,006003,900,   0.0,9999.9,9999.9,1013.0,  -0.2,  95.0,   0.0,9999.9,   0.0
01-01-2008,17:00,17,006003,900,   1.2,  39.1,9999.9,1013.0,  -0.3,  97.0,   0.0,9999.9,   0.0
01-01-2008,18:00,17,006003,900,   0.6,  26.0,9999.9,1013.0,  -0.2,  97.0,   0.0,9999.9,   0.0
01-01-2008,19:00,17,006003,900,   0.7,  32.5,9999.9,1013.0,   0.0,  97.0,   0.0,9999.9,   0.0
01-01-2008,20:00,17,006003,900,   1.0,  45.5,9999.9,1014.0,   0.0,  97.0,   0.0,9999.9,   0.0
01-01-2008,21:00,17,006003,900,   1.1,  21.6,9999.9,1014.0,   0.0,  96.0,   0.0,9999.9,   0.2
01-01-2008,22:00,17,006003,900,   0.9,   5.6,9999.9,1013.0,   0.0,  97.0,   0.0,9999.9,   1.0
01-01-2008,23:00,17,006003,900,   1.0, 260.0,9999.9,1014.0,  -0.1,  97.0,   0.0,9999.9,   0.0
02-01-2008,00:00,17,006003,900,   1.6, 239.3,9999.9,1013.0,   0.0,  99.0,   0.0,9999.9,   0.0
02-01-2008,01:00,17,006003,900,   0.8, 201.9,9999.9,1013.0,   0.0,  98.0,   0.0,9999.9,   0.0
02-01-2008,02:00,17,006003,900,   0.1, 108.0,9999.9,1013.0,  -0.2,  98.0,   0.0,9999.9,   0.0
02-01-2008,03:00,17,006003,900,   0.0,9999.9,9999.9,1013.0,  -0.2,  98.0,   0.0,9999.9,   0.0
02-01-2008,04:00,17,006003,900,   0.0,9999.9,9999.9,1013.0,  -0.2,  99.0,   0.0,9999.9,   0.0
02-01-2008,05:00,17,006003,900,   0.5, 272.1,9999.9,1013.0,  -0.2,  99.0,   0.0,9999.9,   0.0
02-01-2008,06:00,17,006003,900,   0.0,9999.9,9999.9,1013.0,  -0.2,  99.0,   0.0,9999.9,   0.0
02-01-2008,07:00,17,006003,900,   0.0,9999.9,9999.9,1013.0,   0.0,  99.0,   0.0,9999.9,   0.0
02-01-2008,08:00,17,006003,900,   0.9,  72.5,9999.9,1013.0,  -0.2,  99.0,   0.0,9999.9,   0.0
02-01-2008,09:00,17,006003,900,   0.6,  91.4,9999.9,1013.0,  -0.1,  99.0,  30.0,9999.9,   0.0
02-01-2008,10:00,17,006003,900,   0.8,  48.7,9999.9,1014.0,  -0.1,  99.0,  45.0,9999.9,   0.0
02-01-2008,11:00,17,006003,900,   0.9,  39.3,9999.9,1013.0,  -0.1,  98.0,  31.0,9999.9,   0.0
02-01-2008,12:00,17,006003,900,   0.9,  28.5,9999.9,1013.0,   0.0,  99.0,  54.0,9999.9,   0.2
02-01-2008,13:00,17,006003,900,   0.0,9999.9,9999.9,1013.0,   0.4, 100.0,  13.0,9999.9,   0.2
02-01-2008,14:00,17,006003,900,   0.7,  66.8,9999.9,1012.0,   0.1, 100.0,   0.0,9999.9,   0.0
02-01-2008,15:00,17,006003,900,   0.5,  45.8,9999.9,1012.0,   0.0, 100.0,   0.0,9999.9,   0.0
02-01-2008,16:00,17,006003,900,   0.5, 240.8,9999.9,1012.0,   0.0,  98.0,   0.0,9999.9,   0.0
02-01-2008,17:00,17,006003,900,   0.4, 211.4,9999.9,1012.0,   0.0, 100.0,   0.0,9999.9,   0.0
02-01-2008,18:00,17,006003,900,   0.5, 218.2,9999.9,1012.0,   0.0, 100.0,   0.0,9999.9,   0.0
02-01-2008,19:00,17,006003,900,   0.0,9999.9,9999.9,1012.0,   0.0, 100.0,   0.0,9999.9,   0.0
02-01-2008,20:00,17,006003,900,   0.0,9999.9,9999.9,1012.0,   0.0, 100.0,   0.0,9999.9,   0.0
02-01-2008,21:00,17,006003,900,   0.0,9999.9,9999.9,1011.0,  -0.1,  99.0,   0.0,9999.9,   0.0
02-01-2008,22:00,17,006003,900,   0.8,  23.6,9999.9,1011.0,  -0.1,  99.0,   0.0,9999.9,   0.0
02-01-2008,23:00,17,006003,900,   0.9,  12.1,9999.9,1011.0,  -0.1,  99.0,   0.0,9999.9,   0.0
03-01-2008,00:00,17,006003,900,   0.0,9999.9,9999.9,1010.0,  -0.1,  98.0,   0.0,9999.9,   0.0
03-01-2008,01:00,17,006003,900,   1.2,  10.0,9999.9,1010.0,  -0.2,  99.0,   0.0,9999.9,   0.2
03-01-2008,02:00,17,006003,900,   1.0,   8.0,9999.9,1010.0,  -0.2,  99.0,   0.0,9999.9,   0.0
03-01-2008,03:00,17,006003,900,   1.9,  15.1,9999.9,1009.0,  -0.2,  98.0,   0.0,9999.9,   0.0
